id_gares;nom_gares;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto
1020;Beauvais;GL;GL;TRAIN;GL;0;0;0;0;SNCF;0;0;633853.1352;6925576.2676;
559;Montigny-Beauchamp;RER C;C;RER;0;0;0;0;0;SNCF;1;0;641216.4811;6878949.6337;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
1005;Terminal 2 - Gare TGV;CDGVAL;CDG;VAL;0;0;0;0;CDGVAL;Transdev;1;1;668633.8823;6878397.3844;
286;Fontaine-Michalon;RER B;B;RER;0;0;0;0;0;RATP;1;0;648227.1941;6849441.8358;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
523;Massy-Verrières;RER B;B;RER;0;0;0;0;0;RATP;1;0;646607.1661;6848552.7229;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
458;Les-Essarts-le-Roi;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;1;0;618347.6582;6847438.9023;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
828;Saint-Michel;RER C;C;RER;0;0;0;0;0;SNCF;1;0;651959.0773;6861698.4081;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
256;Enghien-Les-Bains;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;649276.0334;6874978.7187;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
276;Évry;RER D;D;RER;0;0;0;0;0;SNCF;1;0;659662.2083;6837260.3503;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
937;Mantes-la-Jolie;TRAIN N;N;TRAIN;TRAIN N;0;0;0;0;SNCF;1;1;605082.4575;6877398.8262;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
526;Maule;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;1;0;616211.3827;6868335.0788;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
484;Luxembourg;RER B;B;RER;0;0;0;0;0;RATP;1;0;651546.1125;6860801.2806;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
787;Savigny-le-Temple-Nandy;RER D;D;RER;0;0;0;0;0;SNCF;1;0;669319.9086;6832898.5028;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
793;Sermaise;RER C;C;RER;0;0;0;0;0;SNCF;1;0;631298.2893;6826579.4598;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
818;Sainte-Geneviève-des-Bois;RER C;C;RER;0;0;0;0;0;SNCF;1;0;649376.3157;6839402.3497;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
825;Saint-Martin-d'Étampes;RER C;C;RER;0;RER C;0;0;0;SNCF;1;1;636768.2154;6814462.2274;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
915;Viroflay Rive Gauche;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;1;0;639137.6827;6855946.0349;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
881;Verneuil-l'Etang;TRAIN P;P;TRAIN;0;0;0;0;0;SNCF;1;0;687119.8298;6838258.2318;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
853;Thomery;TRAIN R;R;TRAIN;0;0;0;0;0;SNCF;1;0;682532.3038;6810471.9919;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
857;Tournan;TRAIN P;P;TRAIN;0;0;0;0;0;SNCF;1;1;682264.3099;6848845.6925;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
859;Triel-sur-Seine;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;627237.603;6876139.7454;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
1118;Garges-Sarcelles;TRAM 5;5;TRAMWAY;0;0;0;TRAM 5;0;RATP;1;0;655395.4313;6875418.8768;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
435;Le Stade;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;645853.4331;6870467.3375;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
823;Saint-Leu-la-Forêt;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;644614.3318;6879755.8971;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
97;Boulainvilliers;RER C;C;RER;0;0;0;0;0;SNCF;1;0;646790.0;6862126.0;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
189;Cité Universitaire;RER B;B;RER;0;0;0;0;0;RATP;1;0;651465.8891;6858094.9267;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
922;Vulaines-sur-Seine-Samoreau;TRAIN R;R;TRAIN;0;0;0;0;0;SNCF;1;0;681728.4161;6814497.8421;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
237;Denfert-Rochereau;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;651028.503;6859566.7636;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
583;Nation;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;655642.3274;6861007.0198;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
1079;Gennevilliers;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;649234.2155;6870608.6472;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
98;Rue des Boulets;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;655211.1784;6861520.6226;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
55;Bastille;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;653679.5214;6861673.7301;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
183;Chevaleret;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;653618.2929;6859618.2658;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
384;Jussieu;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652668.4785;6860849.4398;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
519;Marx Dormoy;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;653071.5478;6865798.4226;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
491;Mairie de Clichy;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;649125.6534;6867249.3956;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
573;Mouton-Duvernet;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;650794.4816;6859215.1047;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
607;Opéra;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;651042.9327;6863530.4308;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
791;Ségur;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;649172.8635;6861003.0844;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
773;Saint-Marcel;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;653095.9282;6860009.3865;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
871;Vaneau;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;650191.3229;6861188.8642;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
897;Villejuif - Louis Aragon;METRO 7;7;METRO;0;0;METRO 7;0;0;RATP;1;0;653552.4583;6854349.8693;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
300;Gallieni;METRO 3;3;METRO;0;0;METRO 3;0;0;RATP;1;0;657208.4603;6862969.6695;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
412;La Courneuve 8 Mai 1945;METRO 7;7;METRO;0;0;METRO 7;0;0;RATP;1;0;656807.0913;6869138.8599;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
992;Porte de Choisy;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;653302.9471;6857932.1292;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
1095;Porte de Bagnolet;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;656629.9196;6862762.519;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1109;Ella Fitzgerald;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;655641.7897;6866550.4038;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1122;Les Cholettes;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;654046.4743;6875466.4075;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
1130;Guynemer;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;652937.9594;6872218.5596;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
1161;Vauban;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;648156.3877;6856575.7611;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
1171;Meudon-la-Forêt;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;643077.1253;6853995.816;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
1116;Porte de Pantin;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;655686.8707;6865613.4809;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1009;Porte d'Issy;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;647254.3274;6859311.1698;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
1186;Pablo Neruda;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;651894.5951;6873168.3825;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
1058;Gisors;TRAIN J;J;TRAIN;TRAIN J;0;0;0;0;SNCF;0;0;611581.408;6910209.5208;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
139;Champagne-sur-Seine;TRAIN R;R;TRAIN;0;0;0;0;0;SNCF;1;0;685119.0;6811907.0;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
325;Gazeran;GL;GL;TRAIN;0;0;0;0;0;SNCF;1;1;609594.0525;6836907.634;
1029;Jouy;GL;GL;TRAIN;0;0;0;0;0;SNCF;0;0;593467.4305;6824284.1019;
1214;Porte de Clichy;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;649720.1234;6866286.8122;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
44;Avron;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;655825.258;6861486.6576;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
552;Monceau;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;649305.8908;6864700.3253;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
1259;Mareil-Marly;TRAM 13;13;TRAMWAY;0;0;0;0;0;TRANSKEO;1;0;632468.9586;6864946.287;
1835;Parc du Château;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;1;0;652483.8271;6841052.8837;
802;Simplon;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652153.7839;6866234.9969;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
849;Temple;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;653109.1971;6863132.5225;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
910;Villiers-Montbarbin;TRAM 14;14;TRAM;0;0;0;0;0;STRETTO;1;0;691386.4392;6862620.1834;
579;Nanterre-Université;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;1;1;642327.5338;6867099.3316;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
76;Blanche;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;651113.4575;6865044.0875;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
1234;Germaine Tailleferre;TRAM 9;9;TRAMWAY;0;0;0;0;0;KEOLIS;1;0;654300.0286;6856099.0993;
1074;L'Ile-Saint-Denis;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;651616.0568;6870845.9499;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
1253;Les Portes de Saint-Cyr;TRAM 13;13;TRAMWAY;0;0;0;0;0;TRANSKEO;1;0;632229.3309;6856678.5462;
1858;Rosny-Bois-Perrier;METRO 11;11;METRO;0;0;METRO 11;0;0;RATP;1;0;661902.5648;6864873.571;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
32;Auber;RER A;A;RER;0;0;0;0;0;RATP;1;0;650849.5187;6863778.7626;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
68;Bessancourt;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;642252.5611;6882002.5146;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
239;Domont;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;651506.0056;6881657.2116;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
242;Drancy;RER B;B;RER;0;0;0;0;0;SNCF;1;0;660052.9226;6870441.1306;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
517;Marly-le-Roi;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;1;0;633730.7704;6863876.5656;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
274;Étréchy;RER C;C;RER;0;0;0;0;0;SNCF;1;0;640492.8806;6821791.2596;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
508;Mantes-Station;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;605964.2565;6876733.9759;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
638;Petit-Jouy-les-Loges;TRAIN V;V;TRAIN;0;0;0;0;0;SNCF;1;0;637309.3571;6852731.511;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
880;Moret-Veneux-les-Sablons;TRAIN R;R;TRAIN;0;0;0;0;0;SNCF;1;0;685139.3876;6808718.5068;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
835;Saint-Quentin-en-Yvelines;RER C;C;RER;0;RER C;0;0;0;SNCF;1;1;629808.9428;6854569.3771;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
815;Saint-Denis;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;1;652056.8409;6870696.4072;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
713;Puteaux;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;643816.0049;6865085.6726;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
119;Bussy-Saint-Georges;RER A;A;RER;0;0;0;0;0;RATP;1;0;678638.7274;6859648.704;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
41;Avenue Foch;RER C;C;RER;0;0;0;0;0;SNCF;1;0;646804.2192;6863555.7388;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
151;Charles De Gaulle-Étoile;RER A;A;RER;0;0;0;0;0;RATP;1;0;648273.0419;6864028.7945;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
366;Issy;RER C;C;RER;0;0;0;0;0;SNCF;1;0;645510.7668;6857953.7249;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
387;Juvisy;RER D;D;RER;0;0;0;0;0;SNCF;1;1;654645.0864;6843445.4096;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
529;Meaux;TRAIN P;P;TRAIN;0;0;0;0;0;SNCF;1;1;690726.1981;6873004.5894;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
665;Pont-Cardinet;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;1;0;649677.1733;6865575.0241;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
236;Denfert-Rochereau;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;650946.0738;6859473.8194;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
631;Pereire-Levallois;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;648500.0697;6865215.7477;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
234;Daumesnil;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;655681.5241;6860102.2506;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
641;Picpus;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;656061.0276;6860723.8589;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
673;Pont Marie;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652830.3951;6861695.9829;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
723;Raspail;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;650878.8981;6860087.4642;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
767;Saint-Germain-des-Prés;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;651114.5389;6861726.1589;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
774;Rue Saint-Maur;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;654496.5224;6862873.6278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
506;Malesherbes;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;649328.8075;6864985.5498;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
682;Porte Dauphine;METRO 2;2;METRO;0;0;METRO 2;0;0;RATP;1;0;646972.7507;6863736.1283;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
1179;Saint-Denis - Porte de Paris;TRAM 8;8;TRAMWAY;0;0;0;TRAM 8;0;RATP;1;0;652908.9014;6870173.509;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
1115;Porte de la Chapelle;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;652959.8859;6866678.5703;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
971;Pont de Bondy;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;661146.0247;6867319.644;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
1145;Moulin Vert;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;653539.4713;6852627.7831;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
1243;Rouget de Lisle;TRAM 9;9;TRAMWAY;0;0;0;0;0;KEOLIS;1;0;656324.8404;6851698.9181;
89;Bondy;RER E;E;RER;0;0;0;0;0;SNCF;1;0;661888.3789;6866119.1351;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
